ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,TotalChemicals,pH_Hardness_Product,pH_Category_Alkaline,pH_Category_Neutral,pH_Category_nan,Hardness_Category_Moderate,Hardness_Category_Soft,Hardness_Category_VeryHard,Solids_Category_Low,Solids_Category_Mid,Solids_Category_VeryHigh
8.692092012708041,195.1437387840549,24656.239679444578,8.23190033837729,333.073545745888,398.3454180035162,12.380770792752344,48.440724865546855,4.477960248233931,0,16.406708282390856,1.6962073332148682,1,0,0,0,0,1,0,0,0
8.085759800882219,127.73967382937272,32653.910360267582,6.534237410114922,333.073545745888,416.2396300704016,11.119659254793705,78.27505003771154,4.068688909481666,0,17.692477871344956,1.0328723196273484,1,0,0,0,0,0,0,0,1
6.2039777022783476,212.30661828668616,21815.07414790552,7.873991884545469,333.073545745888,362.10800431396245,14.9330126610987,63.87381994728531,5.215689206119035,0,17.59210933673288,1.3171455258967215,0,0,0,0,0,1,0,0,0
5.058108868565138,238.56938041349943,34873.9345228707,8.983276144386597,374.4335045168568,669.725086180179,13.353181433963528,76.52179974552398,5.106655774420084,0,20.379791164107562,1.2067098988376115,0,0,0,0,0,1,0,0,1
7.036752103833548,103.46475866009456,27420.16742458204,8.417305032089528,333.073545745888,485.97450045781375,11.351132730708514,67.8699636759021,4.620793451653219,0,18.535036857138618,0.7280558581740507,0,1,0,1,0,0,0,0,1
7.036752103833548,211.20052600889707,12830.484133775428,4.502117033961811,326.9615175657507,333.3298479586677,16.04514847686687,49.89840563542835,3.4397400415499195,0,12.761572773162152,1.4861657457238584,0,1,0,0,0,1,1,0,0
7.261550522070718,179.88978823788457,24964.777703096523,5.837086492837437,349.26927130145657,501.18278074341,17.287713278296337,50.993006453081094,3.636364182680497,0,14.429079851160111,1.3062787856940017,0,1,0,0,0,0,0,0,0
7.16046723080874,183.0893100379288,6743.346065530401,3.8030364235979857,277.5990986210596,428.0363443504035,9.79962468961304,90.03537367362071,3.8848910441472793,0,15.582564777170653,1.311005004837971,0,1,0,0,0,1,1,0,0
5.704764776213017,116.29932988379586,33223.58152874991,7.050503159576975,297.0781534785211,504.378680967655,9.001820487566135,48.1470312534892,4.157533407489738,0,14.835987819711105,0.6634603206182565,0,0,0,1,0,0,0,0,1
6.21727313516034,130.94446388846563,19460.38281898756,7.0924629553053675,300.13127199830365,556.6537100333977,14.083608352195483,57.897074706807686,5.325833445695803,0,15.883483145969173,0.8141174975317307,0,0,0,0,0,0,0,1,0
8.679934969964185,242.22866728551904,22984.05095148243,7.518764659399904,333.073545745888,352.94258812349034,18.704409059274894,69.90790244915216,3.873470298448302,0,17.840290361774,2.102529079899396,1,0,0,0,0,1,0,0,0
7.036752103833548,219.30091421337028,14859.46642428366,5.598326765629258,344.4423936728914,425.213574807613,15.771834366058272,49.35200147780443,4.655916598688822,0,13.977950850138615,1.5431661694635537,0,1,0,0,0,1,1,0,0
6.897322141100197,211.36016672106155,25650.777643120266,6.766009906754591,333.073545745888,383.0143101678532,13.93478804138067,90.52332986300934,5.022783630004574,0,19.149078350514404,1.4578191576718067,0,1,0,0,0,1,0,0,0
3.514545528745279,158.73207576140192,23029.663613563633,6.821679099461131,286.5228468169785,307.3791420351913,9.71223191091832,79.85092857457249,3.762615331099367,0,17.672000425088164,0.557871107135692,0,0,0,0,0,0,0,0,0
3.72250048593372,163.63974692058176,37962.16799126102,6.6845702741913415,326.69401786030267,467.5629728711818,14.567268860188278,50.57797909828098,3.6628377319913583,0,15.009308362622466,0.6091490374299365,0,0,0,0,0,0,0,0,1
6.455004797496717,176.68397277687006,24468.048390354594,5.756930038692856,314.79959828380953,477.581346155703,16.245504341610683,57.72972382844005,2.2934314064128625,0,14.677898404374956,1.1404958919154755,0,0,0,0,0,0,0,0,0
7.316804753880919,217.5228619622912,31903.399811532247,9.86504750268218,376.93797230566565,425.9134001802693,8.992754272254672,69.50921982211526,3.508372649783596,0,20.58534920795036,1.5915723104834751,0,1,0,0,0,1,0,0,1
1.844538366498842,233.7643427207269,28689.595777682935,7.724432299963912,333.073545745888,410.38726383770813,15.611859296305228,54.29944409418921,5.013463351103733,0,16.485112166841713,0.431187298867765,0,0,0,0,0,1,0,0,1
5.519125656437607,168.72858303956718,12531.60192106475,7.73072294792503,333.073545745888,443.5703720974922,18.099078103861583,66.62248509808484,3.758995860323916,0,17.723706915192395,0.9312342516280385,0,0,0,0,0,0,1,0,0
7.408985466924612,204.96174981089473,9566.1222701692,6.505923138805981,311.4526625117488,504.14599408386647,11.532144007741238,81.10693773146244,3.772420927989514,0,17.731143537069713,1.5185586256243575,0,1,0,0,0,1,1,0,0
5.976769618087598,258.9527320159533,27267.98186095415,7.648599331443458,383.6571521070967,514.118920118766,12.256790251190353,82.46979842996726,2.9946710955082176,0,19.73215069551115,1.5477008212337293,0,0,0,0,0,1,0,0,0
6.395359131671062,133.8342291043793,23827.275015402887,5.1277468613272,266.9084282807846,573.4002951499592,9.833874584580258,95.02660927984373,4.191217514711704,0,17.29949207211942,0.8559179592328491,0,0,0,0,0,0,0,0,0
6.209642259708484,195.41772094898113,13116.707711787025,7.879347670859675,333.073545745888,417.2416560263488,7.507662314515301,70.54738690612056,3.6125196149467143,0,18.264821818930614,1.213474138300713,0,0,0,0,0,1,1,0,0
6.762832521891738,232.0751765558761,27159.384345233535,7.884990657868601,350.4452926972019,465.4137746213498,13.863964882331118,64.81225738319597,4.916579160751283,0,17.870669323160218,1.5694855515358461,0,1,0,0,0,1,0,0,0
9.91871706385417,199.18125107339057,21470.27830541328,6.799841410225563,329.17842902607634,430.5077068652869,15.966042944362073,59.29227326975216,3.385508443856719,0,16.02085302746154,1.975622473821461,1,0,0,0,0,1,0,0,0
10.15544017022192,300.29247579584023,12652.362978658088,6.655126362567496,398.6477857459575,487.45913103075526,9.347633986485675,67.9197886870381,5.002467259922081,0,17.43358308873088,3.0496022715124695,1,0,0,0,0,1,1,0,0
8.721726710620581,206.36968238478397,28608.052076372544,6.325442403664851,377.40453818519927,506.93835272982534,13.553751007248536,42.381483937537176,2.5550269039968736,0,14.33763617927056,1.799899971117656,1,0,0,0,0,1,0,0,1
7.036752103833548,197.9797828412593,17153.306163452093,7.659203939381076,329.2803146030727,575.1146944234249,11.870981482343325,69.10983568283255,4.383921813522324,0,17.862990653695057,1.3931346534247402,0,1,0,0,0,1,0,1,0
7.036752103833548,199.1078855640336,29721.911630350132,6.869690215355936,357.30322096748097,420.70959122207296,9.226618665284832,55.29428326667228,3.355164642176155,0,15.972150751697972,1.4010728326325628,0,1,0,0,0,1,0,0,1
6.099646705468387,237.9199267632531,20416.84099619073,8.457830699274377,333.073545745888,291.1048365690676,19.27005426046378,93.13800948154017,3.1727897691528772,0,21.10236710488727,1.4512274974467567,0,0,0,0,0,1,0,1,0
9.026787719511631,253.21707417098452,27965.07214592841,6.588374366182638,373.5532353383944,588.3196505363993,16.145732052775088,59.12445084811043,2.0190420182011657,0,16.236351804377623,2.285736775497309,1,0,0,0,0,1,0,0,1
6.953371603389549,203.1465467521772,11609.109054527797,5.495737654707861,304.2831932144039,551.1433371665813,9.387781275530813,55.95800559485764,3.651865808422898,0,14.134370146337666,1.4125534295132363,0,1,0,0,0,1,1,0,0
6.140877556947864,197.87608974936683,26687.87448333394,7.587196417947506,329.23185293501894,548.0727613161172,15.836330205236152,41.26364788367695,5.359460295012964,0,15.005879735665392,1.2151328385984883,0,0,0,0,0,1,0,0,0
7.077874006530455,220.67053960676589,23873.378210133666,6.181839616382845,341.98723407838395,333.0507859433459,10.661798937603976,90.29777033020964,4.764508264921448,0,18.63148899018765,1.5618782762897774,0,1,0,0,0,1,0,0,0
5.488314309012512,135.80236170060937,21485.153195191073,8.18741579072919,280.6032866703198,441.3311374586935,14.86026268337497,88.28734556180851,5.066786271784542,0,19.82218321361324,0.7453260449191472,0,0,0,0,0,0,0,0,0
7.205559174588729,120.32761534360888,24627.867560468934,6.202469332114029,289.7686965533282,418.4332899200773,13.643147085869316,63.73373237019648,3.710053125679874,0,15.473529534666959,0.8670277526955246,0,1,0,0,0,0,0,0,0
9.177869865892433,163.2748282557015,20868.331218998803,7.726040434165082,320.4214321786778,426.9943931689402,10.214274603240654,62.430926156839874,3.1087699879134547,0,17.173347371635845,1.498515126106765,1,0,0,0,0,0,0,1,0
4.270716194733736,166.83770854028538,24405.250534952756,7.391510138420656,297.20673916830356,349.5189103676489,13.478526445498858,54.47483954440166,3.763905902952325,0,15.811061484543856,0.7125165037552637,0,0,0,0,0,0,0,0,0
7.348844511550613,223.26493973020737,11519.046527356591,8.889558679820604,333.073545745888,494.1584340869637,18.145374253777163,73.71552201680902,4.880875156180851,0,19.591846338960387,1.640739326958013,0,1,0,0,0,1,1,0,0
8.526169869777789,175.61283632174326,11837.12335960845,7.483708837987377,308.39851553828527,474.240482290634,21.845916252542057,52.37220110667482,5.083014141516923,0,15.804914104037714,1.4973048737926657,1,0,0,0,0,0,1,0,0
7.036752103833548,169.04191749811758,36152.8208993245,8.330388898197661,329.03971017616493,590.7487871802913,17.695114357126045,103.15046264537835,3.995973787492761,0,21.935832264497144,1.189506068590936,0,1,0,0,0,0,0,0,1
2.612035914817261,188.80412573040883,34798.25258680311,6.79643915408815,333.073545745888,468.0802666084355,13.1707632092033,49.523769983067695,4.765205370159007,0,15.0795516098538,0.49316315727350163,0,0,0,0,0,1,0,0,1
8.490571562027739,204.12364839335785,22989.79638994664,8.27079293672615,358.84711499708465,435.0008983082295,17.084245654876156,62.42163705791029,3.8755568051367746,0,18.101427792488025,1.7331264441859935,1,0,0,0,0,1,0,0,0
7.036752103833548,213.54193229259064,22539.71161451215,6.9572041785868635,334.0411862066902,463.39884709083714,11.623019157977636,69.61584964492826,3.3985925873166565,0,17.259201005146593,1.5026416413165682,0,1,0,0,0,1,0,0,0
8.858401531200467,254.61751866421665,9624.300462110114,7.954015627092478,348.40819490164074,344.30336252225874,7.935467758332209,78.10854981556727,5.525726338121716,0,19.24895255766561,2.2555042172055604,1,0,0,0,0,1,1,0,0
6.09815652147278,189.995845993418,27776.901051693392,6.4430978778694525,347.9304004157372,245.85963197125264,14.63688225637759,73.42463245501654,3.9773623643299727,0,17.26486512752848,1.1586244072974998,0,0,0,0,0,1,0,0,1
8.41997068212899,185.71898879367,13237.989604570806,3.998265840980654,308.1426388528513,463.64727737284176,17.20956505547082,48.78311165978784,3.962478314282775,0,11.958003395487951,1.563748440757344,1,0,0,0,0,1,1,0,0
9.286155021432371,222.6615513815935,12311.268365978076,7.289866041052649,332.2393594928603,353.74009999706425,14.171762565335484,66.62248509808484,5.239981870081682,0,17.274508145789735,2.0676696834421064,1,0,0,0,0,1,1,0,0
7.875895135481787,226.28478781681216,12710.249451611751,7.303126583151656,346.4032581373675,445.3741474328599,6.063461912529135,63.12804403102223,4.238589203481521,0,17.079963567627555,1.7821952595999595,1,0,0,0,0,1,1,0,0
7.725332908074757,252.26549119785653,36477.738112419094,8.38676100823379,426.5435897565111,339.41132665631415,17.485844248946023,60.48388466227112,3.7248367036447,0,18.700585372026016,1.948834900722444,1,0,0,0,0,1,0,0,1
3.388090610523891,212.0289444657202,20230.125576951767,8.569781529733312,349.15599871275197,353.9129274416658,18.208339671899864,82.38787399017336,2.798600948267049,0,20.30012891587817,0.7183732759035981,0,0,0,0,0,1,0,1,0
6.745306715080959,218.42463701923356,21871.838700042495,7.165509192468924,333.073545745888,373.05010163921327,16.826619464762302,74.08607997264363,3.9023525898765015,0,17.904852647192165,1.473341170824957,0,1,0,0,0,1,0,0,0
7.036752103833548,190.42389854156607,28062.641892040356,9.615147026994794,357.2267094963161,263.77191350453717,13.44522519676093,67.05555840299215,5.6290156360573285,0,19.89296996225717,1.3399657686825512,0,1,0,0,0,1,0,0,1
7.183825723393187,261.85079976925243,14100.968986979937,9.008495193731893,358.7247021216808,290.4238383652442,17.14990712568715,82.02511580240524,4.597165511526862,0,20.798253795189225,1.8810905110734344,0,1,0,0,0,1,1,0,0
10.111976704648654,240.4321002291383,15331.302691753155,5.392651282023056,361.90292619839744,403.0418101498447,16.13112428701453,61.11114633827725,3.425763242173682,0,15.122795177834757,2.431243796566797,1,0,0,0,0,1,1,0,0
7.397413298543417,122.54103985982503,8855.114121331366,6.888688939098406,241.60753233585075,489.85160040482555,13.365906195266293,66.62248509808484,3.149157510432673,0,15.967012772265397,0.9064867178764087,0,1,0,0,0,0,1,0,0
7.812804388310308,196.58388603095685,42550.841815771775,7.334647639669251,333.073545745888,442.5457745482448,14.666917242315606,66.62248509808484,6.204846358828904,0,17.327631606936613,1.5358714474537534,1,0,0,0,0,1,0,0,1
6.877456932576713,136.87921387078754,27433.587294151766,7.091521514260433,307.3970883038859,342.1963466344736,18.403845830232967,81.19341217121226,3.827650071735445,0,18.28483361442052,0.9413808983612983,0,1,0,0,0,0,0,0,1
7.036752103833548,146.9702452251051,16367.45837197548,7.687037185889347,333.073545745888,468.9450147502269,18.60138073373639,49.56196889416349,4.664350321001553,0,15.973969532764576,1.0341931822886907,0,1,0,0,0,0,0,1,0
7.036752103833548,230.80948246855667,27418.781044480063,7.136498391730543,369.3100077981302,274.66059655361465,9.578584600170416,72.37690878332559,4.197595209206819,0,18.067289348044405,1.6241491113453486,0,1,0,0,0,1,0,0,1
7.521051678672175,267.05964744893066,26865.37374090525,10.449450309656791,333.073545745888,505.70937170147926,16.237745770905633,57.03778017043311,2.8807853472938367,0,19.48396378415898,2.008569409751379,1,0,0,0,0,1,0,0,0
8.550875469289338,231.2487868055436,28918.419953077177,7.822528490547928,369.264222748674,432.2852700271936,16.266296687636896,73.14946432483588,3.772886607458768,0,18.830117150518255,1.9773795783984427,1,0,0,0,0,1,0,0,1
